program_kodu,uni_turu,universite,sehir,fakulte,program,puan_turu,kontenjan,yerlesen,taban_puan,tavan_puan
100450359,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Bolvadin Meslek Yüksekokulu,Elektrik,TYT,40,41,271.20972,324.7771
100450368,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Bolvadin Meslek Yüksekokulu,Gıda Teknolojisi,TYT,35,36,259.71434,295.42268
100451454,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Bolvadin Meslek Yüksekokulu,İnşaat Teknolojisi,TYT,30,31,251.52153,339.30754
100490333,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Bolvadin Meslek Yüksekokulu,Kaynak Teknolojisi,TYT,40,41,240.24935,331.54702
100451242,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Bolvadin Meslek Yüksekokulu,Muhasebe ve Vergi Uygulamaları,TYT,25,26,262.3767,308.25071
100490340,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Bolvadin Meslek Yüksekokulu,Otonom Sistemler Teknikerliği,TYT,40,41,280.57266,322.40525
100490347,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Bolvadin Meslek Yüksekokulu,Yenilenebilir Enerji Teknikerliği,TYT,30,31,260.74378,358.16604
100451093,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Çay Meslek Yüksekokulu,Çocuk Gelişimi,TYT,35,35,289.11337,317.91913
100450474,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Çay Meslek Yüksekokulu,Elektrik,TYT,40,40,264.41847,346.02984
100451303,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Çay Meslek Yüksekokulu,Kimya Teknolojisi,TYT,20,21,268.21072,299.73721
100451251,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Çay Meslek Yüksekokulu,Muhasebe ve Vergi Uygulamaları,TYT,20,21,251.42019,283.79448
100451339,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Çay Meslek Yüksekokulu,Otomotiv Teknolojisi,TYT,30,31,265.66637,322.9409
100451136,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Dazkırı Meslek Yüksekokulu,Elektrik,TYT,40,41,260.61922,315.80052
100490224,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Dazkırı Meslek Yüksekokulu,İnşaat Teknolojisi,TYT,25,26,241.94876,264.57181
100451578,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Dinar Meslek Yüksekokulu,Bilgisayar Programcılığı,TYT,50,51,272.48506,326.40016
100490263,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Dinar Meslek Yüksekokulu,Ceza İnfaz ve Güvenlik Hizmetleri,TYT,30,31,306.83388,346.01225
100451903,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Dinar Meslek Yüksekokulu,Moda Tasarımı,TYT,20,21,250.41567,309.42084
100451269,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Dinar Meslek Yüksekokulu,Muhasebe ve Vergi Uygulamaları,TYT,25,26,251.93844,279.57444
100490188,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Emirdağ Meslek Yüksekokulu,Aşçılık,TYT,40,40,286.41383,308.57275
100451763,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Emirdağ Meslek Yüksekokulu,Bankacılık ve Sigortacılık,TYT,25,26,260.21862,374.78599
100451587,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Emirdağ Meslek Yüksekokulu,Bilgisayar Programcılığı,TYT,50,52,268.97618,372.50546
100451754,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Emirdağ Meslek Yüksekokulu,Dış Ticaret,TYT,30,31,243.87756,288.84383
100450589,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Emirdağ Meslek Yüksekokulu,Harita ve Kadastro,TYT,30,31,266.96001,324.20102
100490195,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Emirdağ Meslek Yüksekokulu,Laborant ve Veteriner Sağlık,TYT,50,51,285.61474,318.19836
100451815,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Emirdağ Meslek Yüksekokulu,Yapı Denetimi,TYT,30,31,245.5247,289.71883
100451824,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,İscehisar Meslek Yüksekokulu,İş Makineleri Operatörlüğü,TYT,25,26,275.45368,381.87997
100490225,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,İscehisar Meslek Yüksekokulu,Kuyumculuk ve Takı Tasarımı,TYT,30,31,238.88178,262.51882
100490198,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,İscehisar Meslek Yüksekokulu,Makine Resim ve Konstrüksiyonu,TYT,30,31,255.24867,301.26618
100490205,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,İscehisar Meslek Yüksekokulu,Mermer Teknolojisi,TYT,20,21,236.0698,260.54054
100490354,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Sandıklı Meslek Yüksekokulu,Akıllı Sera Teknolojileri,TYT,30,31,246.29483,343.24956
100451675,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Sandıklı Meslek Yüksekokulu,Bilgisayar Programcılığı,TYT,50,52,268.24272,304.49248
100452019,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Sandıklı Meslek Yüksekokulu,Halkla İlişkiler ve Tanıtım,TYT,40,41,247.71562,331.57994
100450702,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Sandıklı Meslek Yüksekokulu,Harita ve Kadastro,TYT,30,31,262.94716,316.62964
100451409,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Sandıklı Meslek Yüksekokulu,İşletme Yönetimi,TYT,20,21,252.82298,283.49104
100490226,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Sandıklı Meslek Yüksekokulu,Sağlık Turizmi İşletmeciliği,TYT,30,31,260.92533,323.64111
100490361,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Sandıklı Meslek Yüksekokulu,Tarım Makineleri ve Teknolojileri,TYT,30,31,233.72767,308.57484
100451806,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Sinanpaşa Meslek Yüksekokulu,Bilgisayar Programcılığı,TYT,50,52,265.91728,320.29439
100490227,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Sinanpaşa Meslek Yüksekokulu,İnternet ve Ağ Teknolojileri,TYT,50,52,246.95087,290.72386
100450783,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Sultandağı Meslek Yüksekokulu,Bankacılık ve Sigortacılık,TYT,25,26,248.95006,279.22565
100450792,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Sultandağı Meslek Yüksekokulu,Gıda Teknolojisi,TYT,30,31,247.5704,284.50208
100451684,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Sultandağı Meslek Yüksekokulu,Otobüs Kaptanlığı,TYT,20,21,237.6961,295.93022
100451172,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Şuhut Meslek Yüksekokulu,Gıda Teknolojisi,TYT,35,36,253.80203,300.78081
100451912,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Şuhut Meslek Yüksekokulu,Laborant ve Veteriner Sağlık,TYT,50,52,290.28985,364.42446
100490189,DEVLET,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),AFYONKARAHİSAR,Şuhut Meslek Yüksekokulu,Reklamcılık,TYT,25,26,247.51153,289.49973
112690288,DEVLET,AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,,Atatürk Sağlık Hizmetleri Meslek Yüksekokulu,Ağız ve Diş Sağlığı,TYT,60,60,340.91645,393.37543
112690304,DEVLET,AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,,Atatürk Sağlık Hizmetleri Meslek Yüksekokulu,Dijital Sağlık Sistemleri Teknikerliği,TYT,30,30,327.35925,445.09421
112690179,DEVLET,AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,,Atatürk Sağlık Hizmetleri Meslek Yüksekokulu,Diyaliz,TYT,60,60,328.44651,353.99543
112651199,DEVLET,AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,,Atatürk Sağlık Hizmetleri Meslek Yüksekokulu,Elektronörofizyoloji,TYT,30,30,326.76273,363.63751
112651621,DEVLET,AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,,Atatürk Sağlık Hizmetleri Meslek Yüksekokulu,Fizyoterapi,TYT,50,50,325.83578,373.26872
112690290,DEVLET,AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,,Atatürk Sağlık Hizmetleri Meslek Yüksekokulu,Hasta Bakımı,TYT,40,41,298.1022,342.93444
112690180,DEVLET,AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,,Atatürk Sağlık Hizmetleri Meslek Yüksekokulu,İlk ve Acil Yardım,TYT,40,40,354.67038,385.40026
112651603,DEVLET,AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,,Atatürk Sağlık Hizmetleri Meslek Yüksekokulu,Ortopedik Protez ve Ortez,TYT,60,61,314.2269,347.8507
112650262,DEVLET,AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,,Atatürk Sağlık Hizmetleri Meslek Yüksekokulu,Tıbbi Dokümantasyon ve Sekreterlik,TYT,30,30,335.46509,362.80359
112690297,DEVLET,AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,,Atatürk Sağlık Hizmetleri Meslek Yüksekokulu,Tıbbi Dokümantasyon ve Sekreterlik (KKTC Uyruklu),TYT,1,0,--,--
112651612,DEVLET,AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,,Atatürk Sağlık Hizmetleri Meslek Yüksekokulu,Tıbbi Görüntüleme Teknikleri,TYT,40,40,349.68006,389.08949
112651596,DEVLET,AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,,Atatürk Sağlık Hizmetleri Meslek Yüksekokulu,Tıbbi Laboratuvar Teknikleri,TYT,40,40,339.73287,382.45573
112690289,DEVLET,AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,,Atatürk Sağlık Hizmetleri Meslek Yüksekokulu,Tıbbi ve Aromatik Bitkiler,TYT,30,31,263.2266,331.83658
112690311,DEVLET,AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,,Atatürk Sağlık Hizmetleri Meslek Yüksekokulu,Tıbbi Veri İşleme Teknikerliği,TYT,30,30,326.828,384.47984
112651551,DEVLET,AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,,Atatürk Sağlık Hizmetleri Meslek Yüksekokulu,Yaşlı Bakımı,TYT,60,62,297.30984,335.5436
112690222,DEVLET,AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,,Bolvadin Sağlık Hizmetleri Meslek Yüksekokulu,Tıbbi Dokümantasyon ve Sekreterlik,TYT,30,31,325.28372,345.92188
112690318,DEVLET,AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,,Bolvadin Sağlık Hizmetleri Meslek Yüksekokulu,Tıbbi Veri İşleme Teknikerliği,TYT,30,31,317.20809,342.76866
112690220,DEVLET,AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,,Şuhut Sağlık Hizmetleri Meslek Yüksekokulu,İlk ve Acil Yardım,TYT,30,30,342.4575,387.6292
112690244,DEVLET,AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,,Şuhut Sağlık Hizmetleri Meslek Yüksekokulu,Patoloji Laboratuvar Teknikleri,TYT,30,31,321.3699,347.61358
112690223,DEVLET,AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,,Şuhut Sağlık Hizmetleri Meslek Yüksekokulu,Tıbbi Laboratuvar Teknikleri,TYT,40,40,330.47055,340.42406
100550243,DEVLET,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,,Doğubayazıt Ahmed-i Hani Meslek Yüksekokulu,Aşçılık,TYT,50,52,260.51206,322.30659
100590081,DEVLET,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,,Doğubayazıt Ahmed-i Hani Meslek Yüksekokulu,Çocuk Gelişimi,TYT,35,36,273.41071,338.67425
100590099,DEVLET,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,,Doğubayazıt Ahmed-i Hani Meslek Yüksekokulu,Evde Hasta Bakımı,TYT,40,41,303.33226,352.53044
100590060,DEVLET,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,,Doğubayazıt Ahmed-i Hani Meslek Yüksekokulu,Halıcılık ve Kilimcilik,TYT,20,21,239.15264,271.96319
100590082,DEVLET,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,,Doğubayazıt Ahmed-i Hani Meslek Yüksekokulu,İlk ve Acil Yardım,TYT,40,40,335.60547,366.71832
100590070,DEVLET,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,,Doğubayazıt Ahmed-i Hani Meslek Yüksekokulu,Yapı Denetimi,TYT,20,21,245.96962,289.05735
100550234,DEVLET,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,,Eleşkirt Meslek Yüksekokulu,Bankacılık ve Sigortacılık,TYT,25,26,249.93469,278.38164
100590071,DEVLET,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,,Eleşkirt Meslek Yüksekokulu,Laborant ve Veteriner Sağlık,TYT,40,41,264.6199,314.33303
100590076,DEVLET,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,,Eleşkirt Meslek Yüksekokulu,Sağlık Kurumları İşletmeciliği,TYT,35,36,257.16831,279.69317
100550031,DEVLET,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,,Meslek Yüksekokulu,Bilgisayar Programcılığı,TYT,60,62,274.98846,391.90742
100550049,DEVLET,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,,Meslek Yüksekokulu,Elektrik,TYT,35,36,277.19053,357.63772
100550155,DEVLET,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,,Meslek Yüksekokulu,Geleneksel El Sanatları,TYT,25,26,238.15246,310.42044
100550288,DEVLET,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,,Meslek Yüksekokulu,Grafik Tasarımı,TYT,40,41,245.03554,274.91209
100550297,DEVLET,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,,Meslek Yüksekokulu,İş Sağlığı ve Güvenliği,TYT,30,31,274.11753,328.15477
100550022,DEVLET,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,,Meslek Yüksekokulu,Makine,TYT,25,26,254.82613,301.78489
100550013,DEVLET,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,,Meslek Yüksekokulu,Mekatronik,TYT,30,31,251.10107,359.98658
100550225,DEVLET,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,,Meslek Yüksekokulu,Muhasebe ve Vergi Uygulamaları,TYT,30,31,261.70863,324.527
100590072,DEVLET,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,,Meslek Yüksekokulu,Nükleer Teknoloji ve Radyasyon Güvenliği,TYT,30,31,257.16989,316.10811
100550128,DEVLET,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,,Meslek Yüksekokulu,Organik Tarım,TYT,30,31,237.0506,309.31066
100550164,DEVLET,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,,Meslek Yüksekokulu,Posta Hizmetleri,TYT,60,62,238.52586,280.17615
100590089,DEVLET,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,,Meslek Yüksekokulu,Yerel Yönetimler,TYT,30,31,243.64113,322.04143
100590065,DEVLET,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,,Patnos Meslek Yüksekokulu,Bilgisayar Programcılığı,TYT,60,61,250.53444,422.46687
100590079,DEVLET,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,,Patnos Meslek Yüksekokulu,Biyomedikal Cihaz Teknolojisi,TYT,30,31,264.44101,299.49222
100590080,DEVLET,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,,Patnos Meslek Yüksekokulu,Eczane Hizmetleri,TYT,35,35,302.61819,344.18061
100590066,DEVLET,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,,Patnos Meslek Yüksekokulu,İnşaat Teknolojisi,TYT,30,30,240.93539,325.81603
100590068,DEVLET,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,,Patnos Meslek Yüksekokulu,Mimari Restorasyon,TYT,25,26,237.8379,363.15496
100590062,DEVLET,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,,Patnos Meslek Yüksekokulu,Optisyenlik,TYT,40,41,280.54167,314.96728
100590063,DEVLET,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,,Patnos Meslek Yüksekokulu,Sivil Savunma ve İtfaiyecilik,TYT,50,52,277.72498,300.26464
100550085,DEVLET,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,,Sağlık Hizmetleri Meslek Yüksekokulu,Çocuk Gelişimi,TYT,35,36,293.34532,347.65277
100550191,DEVLET,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,,Sağlık Hizmetleri Meslek Yüksekokulu,Engelli Bakımı ve Rehabilitasyon,TYT,50,51,284.81122,374.81741
100550067,DEVLET,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,,Sağlık Hizmetleri Meslek Yüksekokulu,İlk ve Acil Yardım,TYT,40,40,345.22145,400.46891
100550207,DEVLET,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,,Sağlık Hizmetleri Meslek Yüksekokulu,Tıbbi Laboratuvar Teknikleri,TYT,40,40,328.34783,362.78223
100550137,DEVLET,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,,Sağlık Hizmetleri Meslek Yüksekokulu,Yaşlı Bakımı,TYT,40,41,297.74051,330.34127
100590069,DEVLET,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,,Sivil Havacılık Meslek Yüksekokulu,Sivil Hava Ulaştırma İşletmeciliği,TYT,35,36,280.59831,334.73672
100590059,DEVLET,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,,Sivil Havacılık Meslek Yüksekokulu,Sivil Havacılık Kabin Hizmetleri,TYT,50,52,286.4202,357.47872
300650210,KKTC,AKDENİZ KARPAZ ÜNİVERSİTESİ (KKTC-LEFKOŞA),KKTC-LEFKOŞA,Havacılık Meslek Yüksekokulu,Sivil Hava Ulaştırma İşletmeciliği (%50 İndirimli),TYT,4,4,220.11028,252.65185
300650209,KKTC,AKDENİZ KARPAZ ÜNİVERSİTESİ (KKTC-LEFKOŞA),KKTC-LEFKOŞA,Havacılık Meslek Yüksekokulu,Sivil Hava Ulaştırma İşletmeciliği (Burslu),TYT,2,2,295.67869,305.86112
300650233,KKTC,AKDENİZ KARPAZ ÜNİVERSİTESİ (KKTC-LEFKOŞA),KKTC-LEFKOŞA,Havacılık Meslek Yüksekokulu,Sivil Hava Ulaştırma İşletmeciliği (Ücretli),TYT,4,3,199.72659,229.16524
300650212,KKTC,AKDENİZ KARPAZ ÜNİVERSİTESİ (KKTC-LEFKOŞA),KKTC-LEFKOŞA,Havacılık Meslek Yüksekokulu,Sivil Havacılık Kabin Hizmetleri (%50 İndirimli),TYT,4,4,260.52688,297.33801
300650211,KKTC,AKDENİZ KARPAZ ÜNİVERSİTESİ (KKTC-LEFKOŞA),KKTC-LEFKOŞA,Havacılık Meslek Yüksekokulu,Sivil Havacılık Kabin Hizmetleri (Burslu),TYT,2,2,311.52081,312.41252
300650240,KKTC,AKDENİZ KARPAZ ÜNİVERSİTESİ (KKTC-LEFKOŞA),KKTC-LEFKOŞA,Havacılık Meslek Yüksekokulu,Sivil Havacılık Kabin Hizmetleri (Ücretli),TYT,4,3,208.35576,229.4836
100790324,DEVLET,AKDENİZ ÜNİVERSİTESİ (ANTALYA),ANTALYA,Demre Dr. Hasan Ünal Meslek Yüksekokulu,Turist Rehberliği,TYT,60,61,308.67547,355.14466
100790415,DEVLET,AKDENİZ ÜNİVERSİTESİ (ANTALYA),ANTALYA,Elmalı Meslek Yüksekokulu,Bahçe Tarımı,TYT,30,30,246.51283,301.48169
100790470,DEVLET,AKDENİZ ÜNİVERSİTESİ (ANTALYA),ANTALYA,Elmalı Meslek Yüksekokulu,Bilgisayar Programcılığı,TYT,55,57,311.88847,370.44909
100790528,DEVLET,AKDENİZ ÜNİVERSİTESİ (ANTALYA),ANTALYA,Elmalı Meslek Yüksekokulu,Bilgisayar Programcılığı (KKTC Uyruklu),TYT,1,0,--,--
100790651,DEVLET,AKDENİZ ÜNİVERSİTESİ (ANTALYA),ANTALYA,Elmalı Meslek Yüksekokulu,Elektrikli Cihaz Teknolojisi,TYT,40,41,264.9612,308.30026
100751036,DEVLET,AKDENİZ ÜNİVERSİTESİ (ANTALYA),ANTALYA,Elmalı Meslek Yüksekokulu,Elektronik Teknolojisi,TYT,40,41,283.81943,315.69718
100750938,DEVLET,AKDENİZ ÜNİVERSİTESİ (ANTALYA),ANTALYA,Elmalı Meslek Yüksekokulu,İşletme Yönetimi,TYT,35,36,271.21648,402.44184
100750877,DEVLET,AKDENİZ ÜNİVERSİTESİ (ANTALYA),ANTALYA,Elmalı Meslek Yüksekokulu,Muhasebe ve Vergi Uygulamaları,TYT,30,30,275.53527,310.87267
100751248,DEVLET,AKDENİZ ÜNİVERSİTESİ (ANTALYA),ANTALYA,Elmalı Meslek Yüksekokulu,Seracılık,TYT,30,31,245.55901,426.62456
100790325,DEVLET,AKDENİZ ÜNİVERSİTESİ (ANTALYA),ANTALYA,Elmalı Meslek Yüksekokulu,Sivil Savunma ve İtfaiyecilik,TYT,30,30,320.28525,351.24242
100790658,DEVLET,AKDENİZ ÜNİVERSİTESİ (ANTALYA),ANTALYA,Elmalı Meslek Yüksekokulu,Tarım Makineleri ve Teknolojileri,TYT,35,36,247.5071,299.91077
100751284,DEVLET,AKDENİZ ÜNİVERSİTESİ (ANTALYA),ANTALYA,Finike Meslek Yüksekokulu,Bahçe Tarımı,TYT,35,36,255.08278,380.29901
100750726,DEVLET,AKDENİZ ÜNİVERSİTESİ (ANTALYA),ANTALYA,Finike Meslek Yüksekokulu,Deniz ve Liman İşletmeciliği,TYT,35,36,313.18457,377.14949
100751275,DEVLET,AKDENİZ ÜNİVERSİTESİ (ANTALYA),ANTALYA,Finike Meslek Yüksekokulu,Dış Ticaret,TYT,40,41,296.70435,355.9257
100790318,DEVLET,AKDENİZ ÜNİVERSİTESİ (ANTALYA),ANTALYA,Finike Meslek Yüksekokulu,Meyve ve Sebze İşleme Teknolojisi,TYT,25,26,250.77081,293.4137
100750717,DEVLET,AKDENİZ ÜNİVERSİTESİ (ANTALYA),ANTALYA,Finike Meslek Yüksekokulu,Turizm ve Otel İşletmeciliği,TYT,30,31,294.48566,327.52963
100751654,DEVLET,AKDENİZ ÜNİVERSİTESİ (ANTALYA),ANTALYA,Göynük Mutfak Sanatları Meslek Yüksekokulu,Aşçılık,TYT,70,70,318.21906,365.61776
100751733,DEVLET,AKDENİZ ÜNİVERSİTESİ (ANTALYA),ANTALYA,Göynük Mutfak Sanatları Meslek Yüksekokulu,İkram Hizmetleri,TYT,45,47,266.02717,327.90218
100790467,DEVLET,AKDENİZ ÜNİVERSİTESİ (ANTALYA),ANTALYA,Göynük Mutfak Sanatları Meslek Yüksekokulu,Pastacılık ve Ekmekçilik,TYT,30,31,314.13444,363.32339
100751212,DEVLET,AKDENİZ ÜNİVERSİTESİ (ANTALYA),ANTALYA,Korkuteli Meslek Yüksekokulu,Bahçe Tarımı,TYT,30,31,246.29855,292.20638
100790331,DEVLET,AKDENİZ ÜNİVERSİTESİ (ANTALYA),ANTALYA,Korkuteli Meslek Yüksekokulu,Elektronik Haberleşme Teknolojisi,TYT,35,36,276.46767,307.48599
100751257,DEVLET,AKDENİZ ÜNİVERSİTESİ (ANTALYA),ANTALYA,Korkuteli Meslek Yüksekokulu,Maliye,TYT,50,52,282.40346,327.75339
100750656,DEVLET,AKDENİZ ÜNİVERSİTESİ (ANTALYA),ANTALYA,Korkuteli Meslek Yüksekokulu,Mantarcılık,TYT,20,21,250.64985,361.66831
100750886,DEVLET,AKDENİZ ÜNİVERSİTESİ (ANTALYA),ANTALYA,Korkuteli Meslek Yüksekokulu,Muhasebe ve Vergi Uygulamaları,TYT,30,31,273.1393,308.1257
100750814,DEVLET,AKDENİZ ÜNİVERSİTESİ (ANTALYA),ANTALYA,Korkuteli Meslek Yüksekokulu,Pazarlama,TYT,25,26,267.67846,305.59069
100790595,DEVLET,AKDENİZ ÜNİVERSİTESİ (ANTALYA),ANTALYA,Korkuteli Meslek Yüksekokulu,Tıbbi ve Aromatik Bitkiler,TYT,30,31,254.67324,306.04043
